Date,Cured/Discharged
11-08-2020,358421
12-08-2020,368435
13-08-2020,381843
14-08-2020,390958
15-08-2020,401442
16-08-2020,408286
17-08-2020,417123
18-08-2020,428514
19-08-2020,437870
20-08-2020,446881
21-08-2020,459124
22-08-2020,470873
23-08-2020,480114
24-08-2020,488271
25-08-2020,502490
26-08-2020,514790
27-08-2020,522427
28-08-2020,531563
29-08-2020,543170
30-08-2020,554711
31-08-2020,562401
01-09-2020,573559
02-09-2020,584537
03-09-2020,598496
04-09-2020,612484
05-09-2020,625773
06-09-2020,636574
07-09-2020,644400
08-09-2020,659322
09-09-2020,672556
10-09-2020,686462
11-09-2020,700715
12-09-2020,715023
13-09-2020,728512
14-09-2020,740061
15-09-2020,755850
16-09-2020,775273
17-09-2020,792832
18-09-2020,812354
19-09-2020,834432
20-09-2020,857933
21-09-2020,884341
22-09-2020,916348
23-09-2020,936554
24-09-2020,956030
25-09-2020,973214
26-09-2020,992806
27-09-2020,1016450
28-09-2020,1030015
29-09-2020,1049947
30-09-2020,1069159
01-10-2020,1088322
02-10-2020,1104426
03-10-2020,1117720
04-10-2020,1134555
05-10-2020,1149603
06-10-2020,1162585
07-10-2020,1179726
08-10-2020,1196441
09-10-2020,1212016
10-10-2020,1229339
11-10-2020,1255779
12-10-2020,1266240
13-10-2020,1281896
14-10-2020,1297252
15-10-2020,1316769
16-10-2020,1330483
17-10-2020,1344368
18-10-2020,1358606
19-10-2020,1369810
20-10-2020,1384879
21-10-2020,1392308
22-10-2020,1415679
23-10-2020,1431856
24-10-2020,1445103
25-10-2020,1455107
26-10-2020,1460755
27-10-2020,1470660
28-10-2020,1478496
29-10-2020,1486926
30-10-2020,1494809
31-10-2020,1503050
01-11-2020,1510353
02-11-2020,1514079
03-11-2020,1524304
04-11-2020,1531277
05-11-2020,1540005
06-11-2020,1551282
07-11-2020,1562342
08-11-2020,1569090
09-11-2020,1577322
10-11-2020,1577322
11-11-2020,1588091
12-11-2020,1597255
13-11-2020,1605064
14-11-2020,1609607
15-11-2020,1612314
16-11-2020,1615379
17-11-2020,1618380
18-11-2020,1623503
19-11-2020,1630111
20-11-2020,1635971
21-11-2020,1642916
22-11-2020,1647004
23-11-2020,1651064
24-11-2020,1654793
25-11-2020,1658879
26-11-2020,1663723
27-11-2020,1668538
28-11-2020,1672627
29-11-2020,1676564
30-11-2020,1680926
01-12-2020,1685122
02-12-2020,1691412
03-12-2020,1695208
04-12-2020,1703274
05-12-2020,1710050
06-12-2020,1715884
07-12-2020,1723370
08-12-2020,1730715
09-12-2020,1737080
10-12-2020,1742131
11-12-2020,1747199
12-12-2020,1749973
13-12-2020,1753922
14-12-2020,1757005
15-12-2020,1761615
17-12-2020,1769897
18-12-2020,1774255
19-12-2020,1778722
20-12-2020,1781841
21-12-2020,1783905
22-12-2020,1789958
23-12-2020,1794080
24-12-2020,1801700
25-12-2020,1804871
26-12-2020,1806298
27-12-2020,1807824
28-12-2020,1809948
29-12-2020,1814449
30-12-2020,1820021
31-12-2020,1824934
03-01-2021,1834935
04-01-2021,1836999
05-01-2021,1847361
06-01-2021,1850189
07-01-2021,1852759
08-01-2021,1856109
09-01-2021,1858999
10-01-2021,1861400
11-01-2021,1863702
12-01-2021,1867988
13-01-2021,1871270
14-01-2021,1874279
15-01-2021,1877588
16-01-2021,1881088
17-01-2021,1884127
18-01-2021,1886469
19-01-2021,1890323
20-01-2021,1894839
21-01-2021,1899428
22-01-2021,1903408
23-01-2021,1906827
24-01-2021,1910521
25-01-2021,1912264
27-01-2021,1917450
28-01-2021,1920006
29-01-2021,1923187
30-01-2021,1925800
31-01-2021,1927335
01-02-2021,1929005
02-02-2021,1932294
03-02-2021,1936305
04-02-2021,1943335
05-02-2021,1948674
06-02-2021,1952187
07-02-2021,1953926
08-02-2021,1955548
09-02-2021,1958971
10-02-2021,1961525
11-02-2021,1963946
12-02-2021,1970053
13-02-2021,1972475
14-02-2021,1974248
15-02-2021,1975603
16-02-2021,1978708
17-02-2021,1981408
18-02-2021,1985261
19-02-2021,1987804
20-02-2021,1989963
21-02-2021,1992530
22-02-2021,1994947
23-02-2021,1999982
24-02-2021,2005851
25-02-2021,2008623
26-02-2021,2012367
27-02-2021,2017303
01-03-2021,2024704
02-03-2021,2030458
03-03-2021,2036790
04-03-2021,2043349
06-03-2021,2055951
07-03-2021,2062031
08-03-2021,2068044
09-03-2021,2077112
10-03-2021,2089294
11-03-2021,2099207
13-03-2021,2117744
14-03-2021,2125211
15-03-2021,2134072
16-03-2021,2144743
17-03-2021,2154253
18-03-2021,2163391
19-03-2021,2175565
20-03-2021,2189965
21-03-2021,2203553
22-03-2021,2214867
23-03-2021,2234330
24-03-2021,2247495
25-03-2021,2262593
27-03-2021,2300056
28-03-2021,2314579
29-03-2021,2332453
30-03-2021,2353307
31-03-2021,2377127
01-04-2021,2400727
02-04-2021,2433368
03-04-2021,2457494
04-04-2021,2495315
05-04-2021,2522823
06-04-2021,2549075
07-04-2021,2583331
08-04-2021,2613627
09-04-2021,2649757
10-04-2021,2695148
11-04-2021,2748153
12-04-2021,2782161
13-04-2021,2834473
14-04-2021,2866097
15-04-2021,2905721
16-04-2021,2959056
17-04-2021,3004391
18-04-2021,3061174
19-04-2021,3106828
20-04-2021,3159240
21-04-2021,3213464
22-04-2021,3268449
23-04-2021,3330747
24-04-2021,3404792
25-04-2021,3468610
26-04-2021,3530060
27-04-2021,3601796
28-04-2021,3669548
29-04-2021,3730729
30-04-2021,3799266
01-05-2021,3868976
02-05-2021,3930302
03-05-2021,3981658
04-05-2021,4041158
05-05-2021,4107092
06-05-2021,4164098
07-05-2021,4227940
08-05-2021,4265326
09-05-2021,4347592
10-05-2021,4407818
11-05-2021,4469425
12-05-2021,4541391
13-05-2021,4600196
14-05-2021,4600196
15-05-2021,4654731
16-05-2021,4767053
17-05-2021,4826371
18-05-2021,4874582
19-05-2021,4927480
20-05-2021,4978937
21-05-2021,5026308
22-05-2021,5070801
23-05-2021,5111095
24-05-2021,5140272
25-05-2021,5182592
26-05-2021,5218768
27-05-2021,5241833
28-05-2021,5276203
30-05-2021,5339838
31-05-2021,5362370
01-06-2021,5395370
02-06-2021,5431319
03-06-2021,5460589
04-06-2021,5486206
05-06-2021,5507058
06-06-2021,5528834
07-06-2021,5543267
08-06-2021,5564348
09-06-2021,5580925
10-06-2021,5597304
11-06-2021,5608753
25-03-2020,0
26-03-2020,0
27-03-2020,0
28-03-2020,0
29-03-2020,0
30-03-2020,0
31-03-2020,0
01-04-2020,0
02-04-2020,0
03-04-2020,0
04-04-2020,0
05-04-2020,0
06-04-2020,0
07-04-2020,0
08-04-2020,0
09-04-2020,1
10-04-2020,1
11-04-2020,1
12-04-2020,1
13-04-2020,1
14-04-2020,1
15-04-2020,1
16-04-2020,1
17-04-2020,1
18-04-2020,1
19-04-2020,1
20-04-2020,1
21-04-2020,2
22-04-2020,2
23-04-2020,2
24-04-2020,2
25-04-2020,2
26-04-2020,2
27-04-2020,2
28-04-2020,2
29-04-2020,2
30-04-2020,2
01-05-2020,2
02-05-2020,2
03-05-2020,2
04-05-2020,2
05-05-2020,2
06-05-2020,2
07-05-2020,2
08-05-2020,2
09-05-2020,2
10-05-2020,2
11-05-2020,2
12-05-2020,2
13-05-2020,2
14-05-2020,2
15-05-2020,2
16-05-2020,2
17-05-2020,2
18-05-2020,2
19-05-2020,2
20-05-2020,2
21-05-2020,2
22-05-2020,2
23-05-2020,2
24-05-2020,4
25-05-2020,4
26-05-2020,4
27-05-2020,4
28-05-2020,4
29-05-2020,5
30-05-2020,8
31-05-2020,8
01-06-2020,11
02-06-2020,11
03-06-2020,14
04-06-2020,38
05-06-2020,38
06-06-2020,41
07-06-2020,52
08-06-2020,52
09-06-2020,58
10-06-2020,61
11-06-2020,63
12-06-2020,73
13-06-2020,77
14-06-2020,91
15-06-2020,91
16-06-2020,151
17-06-2020,159
18-06-2020,192
19-06-2020,199
20-06-2020,218
21-06-2020,232
22-06-2020,250
23-06-2020,250
24-06-2020,258
25-06-2020,328
26-06-2020,354
27-06-2020,393
28-06-2020,432
29-06-2020,455
30-06-2020,494
01-07-2020,553
02-07-2020,579
03-07-2020,617
04-07-2020,639
05-07-2020,667
06-07-2020,688
07-07-2020,734
08-07-2020,771
09-07-2020,793
10-07-2020,799
11-07-2020,832
12-07-2020,843
13-07-2020,896
14-07-2020,970
15-07-2020,970
16-07-2020,989
17-07-2020,1129
18-07-2020,1163
19-07-2020,1182
20-07-2020,1213
21-07-2020,1307
22-07-2020,1400
23-07-2020,1428
24-07-2020,1466
25-07-2020,1491
26-07-2020,1524
27-07-2020,1554
28-07-2020,1596
29-07-2020,1612
30-07-2020,1639
31-07-2020,1672
01-08-2020,1689
02-08-2020,1699
03-08-2020,1737
04-08-2020,1766
05-08-2020,1814
06-08-2020,1862
07-08-2020,1905
08-08-2020,1926
09-08-2020,1927
10-08-2020,2044
11-08-2020,2122
12-08-2020,2128
13-08-2020,2231
14-08-2020,2295
15-08-2020,2360
16-08-2020,2438
17-08-2020,2632
18-08-2020,2734
19-08-2020,2789
20-08-2020,2885
21-08-2020,3002
22-08-2020,3261
23-08-2020,3455
24-08-2020,3616
25-08-2020,3714
26-08-2020,3812
27-08-2020,3829
28-08-2020,3957
29-08-2020,4057
30-08-2020,4186
31-08-2020,4239
01-09-2020,4330
02-09-2020,4450
03-09-2020,4607
04-09-2020,4774
05-09-2020,4899
06-09-2020,4975
07-09-2020,5164
08-09-2020,5358
09-09-2020,5480
10-09-2020,5548
11-09-2020,5793
12-09-2020,6002
13-09-2020,6102
14-09-2020,6191
15-09-2020,6340
16-09-2020,6418
17-09-2020,6521
18-09-2020,6538
19-09-2020,6629
20-09-2020,6723
21-09-2020,6767
22-09-2020,6838
23-09-2020,6887
24-09-2020,7108
25-09-2020,7369
26-09-2020,7602
27-09-2020,7681
28-09-2020,7876
29-09-2020,7982
30-09-2020,8039
01-10-2020,8460
02-10-2020,8641
03-10-2020,8992
04-10-2020,9081
05-10-2020,9205
06-10-2020,9334
07-10-2020,9482
08-10-2020,9604
09-10-2020,9719
10-10-2020,9866
11-10-2020,10396
12-10-2020,10504
13-10-2020,10707
14-10-2020,10829
15-10-2020,10915
16-10-2020,11081
17-10-2020,11245
18-10-2020,11443
19-10-2020,11741
20-10-2020,11913
21-10-2020,12059
22-10-2020,12297
23-10-2020,12393
24-10-2020,12562
25-10-2020,12719
26-10-2020,12857
27-10-2020,13057
28-10-2020,13208
29-10-2020,13420
30-10-2020,13583
31-10-2020,13805
01-11-2020,14862
02-11-2020,15065
03-11-2020,15343
04-11-2020,15460
05-11-2020,15618
06-11-2020,15750
07-11-2020,16092
08-11-2020,16714
09-11-2020,17072
10-11-2020,17259
11-11-2020,17534
12-11-2020,17698
13-11-2020,17889
14-11-2020,18144
15-11-2020,18334
16-11-2020,18593
17-11-2020,18832
18-11-2020,19065
19-11-2020,19259
20-11-2020,19431
21-11-2020,19620
22-11-2020,19813
23-11-2020,20018
24-11-2020,20374
25-11-2020,20525
26-11-2020,20640
27-11-2020,20798
28-11-2020,21006
29-11-2020,21203
30-11-2020,21401
01-12-2020,21566
02-12-2020,21718
03-12-2020,21937
04-12-2020,22172
05-12-2020,22445
06-12-2020,22655
07-12-2020,22848
08-12-2020,22997
09-12-2020,23166
10-12-2020,23301
11-12-2020,23397
12-12-2020,23541
13-12-2020,23657
14-12-2020,23759
15-12-2020,24739
17-12-2020,25107
18-12-2020,25250
19-12-2020,25371
20-12-2020,25512
21-12-2020,25646
22-12-2020,25779
23-12-2020,25928
24-12-2020,26030
25-12-2020,26173
26-12-2020,26247
27-12-2020,26331
28-12-2020,26404
29-12-2020,26478
30-12-2020,26521
31-12-2020,26601
03-01-2021,26782
04-01-2021,26815
05-01-2021,26862
06-01-2021,27613
07-01-2021,27642
08-01-2021,27677
09-01-2021,27735
10-01-2021,27766
11-01-2021,27805
12-01-2021,27851
13-01-2021,27879
14-01-2021,27935
15-01-2021,27976
16-01-2021,28010
17-01-2021,28089
18-01-2021,28147
19-01-2021,28205
20-01-2021,28298
21-01-2021,28308
22-01-2021,28351
23-01-2021,28387
24-01-2021,28405
25-01-2021,28416
27-01-2021,28463
28-01-2021,28476
29-01-2021,28499
30-01-2021,28524
31-01-2021,28545
01-02-2021,28553
02-02-2021,28562
03-02-2021,28568
04-02-2021,28603
05-02-2021,28614
06-02-2021,28625
07-02-2021,28636
08-02-2021,28654
09-02-2021,28672
10-02-2021,28687
11-02-2021,28726
12-02-2021,28729
13-02-2021,28737
14-02-2021,28744
15-02-2021,28748
16-02-2021,28755
17-02-2021,28757
18-02-2021,28759
19-02-2021,28769
20-02-2021,28772
21-02-2021,28776
22-02-2021,28784
23-02-2021,28818
24-02-2021,28834
25-02-2021,28836
26-02-2021,28840
27-02-2021,28850
01-03-2021,28867
02-03-2021,28871
03-03-2021,28876
04-03-2021,28878
06-03-2021,28880
07-03-2021,28884
08-03-2021,28890
09-03-2021,28894
10-03-2021,28895
11-03-2021,28897
13-03-2021,28907
14-03-2021,28911
15-03-2021,28914
16-03-2021,28916
17-03-2021,28918
18-03-2021,28922
19-03-2021,28924
20-03-2021,28929
21-03-2021,28931
22-03-2021,28933
23-03-2021,28933
24-03-2021,28935
25-03-2021,28935
27-03-2021,28939
28-03-2021,28944
29-03-2021,28948
30-03-2021,28950
31-03-2021,28952
01-04-2021,28956
02-04-2021,28963
03-04-2021,28975
04-04-2021,28981
05-04-2021,28988
06-04-2021,28997
07-04-2021,28998
08-04-2021,28998
09-04-2021,29001
10-04-2021,29009
11-04-2021,29010
12-04-2021,29013
13-04-2021,29035
14-04-2021,29046
15-04-2021,29052
16-04-2021,29062
17-04-2021,29069
18-04-2021,29083
19-04-2021,29090
20-04-2021,29102
21-04-2021,29106
22-04-2021,29128
23-04-2021,29153
24-04-2021,29180
25-04-2021,29193
26-04-2021,29231
27-04-2021,29267
28-04-2021,29317
29-04-2021,29376
30-04-2021,29690
01-05-2021,29764
02-05-2021,29843
03-05-2021,29923
04-05-2021,30030
05-05-2021,30141
06-05-2021,30262
07-05-2021,30295
08-05-2021,30378
09-05-2021,30463
10-05-2021,30598
11-05-2021,30685
12-05-2021,30880
13-05-2021,31238
14-05-2021,31238
15-05-2021,31491
16-05-2021,32275
17-05-2021,32674
18-05-2021,33129
19-05-2021,33466
20-05-2021,33813
21-05-2021,34359
22-05-2021,35606
23-05-2021,36258
24-05-2021,36867
25-05-2021,37478
26-05-2021,37946
27-05-2021,38325
28-05-2021,38901
30-05-2021,40044
31-05-2021,40607
01-06-2021,41153
02-06-2021,41782
03-06-2021,42404
04-06-2021,43187
05-06-2021,43779
06-06-2021,44519
07-06-2021,45165
08-06-2021,45948
09-06-2021,46527
10-06-2021,47129
11-06-2021,47797
15-04-2020,0
16-04-2020,0
17-04-2020,0
18-04-2020,0
19-04-2020,0
20-04-2020,0
21-04-2020,0
22-04-2020,0
23-04-2020,0
24-04-2020,0
25-04-2020,0
26-04-2020,0
27-04-2020,0
28-04-2020,0
29-04-2020,0
30-04-2020,0
01-05-2020,0
02-05-2020,0
03-05-2020,0
04-05-2020,0
05-05-2020,0
06-05-2020,10
07-05-2020,10
08-05-2020,10
09-05-2020,10
10-05-2020,10
11-05-2020,10
12-05-2020,10
13-05-2020,10
14-05-2020,10
15-05-2020,11
16-05-2020,11
17-05-2020,11
18-05-2020,11
19-05-2020,11
20-05-2020,12
21-05-2020,12
22-05-2020,12
23-05-2020,12
24-05-2020,12
25-05-2020,12
26-05-2020,12
27-05-2020,12
28-05-2020,12
29-05-2020,12
30-05-2020,12
31-05-2020,12
01-06-2020,12
02-06-2020,12
03-06-2020,12
04-06-2020,13
05-06-2020,13
06-06-2020,13
07-06-2020,13
08-06-2020,13
09-06-2020,13
10-06-2020,13
11-06-2020,13
12-06-2020,18
13-06-2020,22
14-06-2020,22
15-06-2020,25
16-06-2020,25
17-06-2020,25
18-06-2020,30
19-06-2020,30
20-06-2020,33
21-06-2020,33
22-06-2020,33
23-06-2020,37
24-06-2020,37
25-06-2020,42
26-06-2020,42
27-06-2020,42
28-06-2020,42
29-06-2020,42
30-06-2020,42
01-07-2020,42
02-07-2020,42
03-07-2020,42
04-07-2020,43
05-07-2020,43
06-07-2020,43
07-07-2020,43
08-07-2020,43
09-07-2020,43
10-07-2020,66
11-07-2020,66
12-07-2020,66
13-07-2020,66
14-07-2020,66
15-07-2020,66
16-07-2020,66
17-07-2020,66
18-07-2020,66
19-07-2020,66
20-07-2020,66
21-07-2020,66
22-07-2020,70
23-07-2020,77
24-07-2020,78
25-07-2020,87
26-07-2020,94
27-07-2020,135
28-07-2020,186
29-07-2020,194
30-07-2020,207
31-07-2020,210
01-08-2020,215
02-08-2020,252
03-08-2020,264
04-08-2020,264
05-08-2020,330
06-08-2020,330
07-08-2020,345
08-08-2020,411
09-08-2020,423
10-08-2020,490
11-08-2020,498
12-08-2020,509
13-08-2020,517
14-08-2020,547
15-08-2020,581
16-08-2020,596
17-08-2020,675
18-08-2020,679
19-08-2020,685
20-08-2020,694
21-08-2020,730
22-08-2020,749
23-08-2020,769
24-08-2020,776
25-08-2020,789
26-08-2020,832
27-08-2020,874
28-08-2020,899
29-08-2020,958
30-08-2020,1035
31-08-2020,1049
01-09-2020,1162
02-09-2020,1235
03-09-2020,1318
04-09-2020,1393
05-09-2020,1468
06-09-2020,1527
07-09-2020,1556
08-09-2020,1560
09-09-2020,1716
10-09-2020,1823
11-09-2020,1842
12-09-2020,1889
13-09-2020,2020
14-09-2020,2075
15-09-2020,2151
16-09-2020,2190
17-09-2020,2264
18-09-2020,2342
19-09-2020,2437
20-09-2020,2483
21-09-2020,2513
22-09-2020,2527
23-09-2020,2706
24-09-2020,2859
25-09-2020,3058
26-09-2020,3343
27-09-2020,3654
28-09-2020,3779
29-09-2020,3868
30-09-2020,3940
01-10-2020,3975
02-10-2020,4001
03-10-2020,4226
04-10-2020,4319
05-10-2020,4393
06-10-2020,4491
07-10-2020,4606
08-10-2020,4694
09-10-2020,4832
10-10-2020,4903
11-10-2020,5045
12-10-2020,5142
13-10-2020,5273
14-10-2020,5406
15-10-2020,5582
16-10-2020,5646
17-10-2020,5735
18-10-2020,6034
19-10-2020,6282
20-10-2020,6392
21-10-2020,6497
22-10-2020,6674
23-10-2020,6981
24-10-2020,7091
25-10-2020,7228
26-10-2020,7332
27-10-2020,7471
28-10-2020,7643
29-10-2020,7777
30-10-2020,7890
31-10-2020,8125
01-11-2020,8345
02-11-2020,8462
03-11-2020,8579
04-11-2020,8680
05-11-2020,8752
06-11-2020,8813
07-11-2020,8904
08-11-2020,8959
09-11-2020,9075
10-11-2020,9112
11-11-2020,9241
12-11-2020,9312
13-11-2020,9368
14-11-2020,9455
15-11-2020,9518
16-11-2020,9594
17-11-2020,9672
18-11-2020,9955
19-11-2020,10014
20-11-2020,10074
21-11-2020,10158
22-11-2020,10236
23-11-2020,10335
24-11-2020,10392
25-11-2020,10451
26-11-2020,10488
27-11-2020,10524
28-11-2020,10606
29-11-2020,10735
30-11-2020,10861
01-12-2020,10936
02-12-2020,11094
03-12-2020,11154
04-12-2020,11241
05-12-2020,11319
06-12-2020,11392
07-12-2020,11453
08-12-2020,11573
09-12-2020,11686
10-12-2020,11855
11-12-2020,11883
12-12-2020,11927
13-12-2020,11977
14-12-2020,12008
15-12-2020,12058
17-12-2020,12252
18-12-2020,12322
19-12-2020,12470
20-12-2020,12531
21-12-2020,12620
22-12-2020,12692
23-12-2020,12735
24-12-2020,12894
25-12-2020,12922
26-12-2020,12940
27-12-2020,12985
28-12-2020,13012
29-12-2020,13042
30-12-2020,13066
31-12-2020,13085
03-01-2021,13173
04-01-2021,13186
05-01-2021,13204
06-01-2021,13216
07-01-2021,13230
08-01-2021,13257
09-01-2021,13262
10-01-2021,13286
11-01-2021,13313
12-01-2021,13337
13-01-2021,13356
14-01-2021,13365
15-01-2021,13382
16-01-2021,13386
17-01-2021,13401
18-01-2021,13412
19-01-2021,13415
20-01-2021,13433
21-01-2021,13440
22-01-2021,13446
23-01-2021,13449
24-01-2021,13459
25-01-2021,13475
27-01-2021,13496
28-01-2021,13506
29-01-2021,13513
30-01-2021,13524
31-01-2021,13541
01-02-2021,13550
02-02-2021,13556
03-02-2021,13565
04-02-2021,13575
05-02-2021,13584
06-02-2021,13593
07-02-2021,13596
08-02-2021,13601
09-02-2021,13604
10-02-2021,13608
11-02-2021,13612
12-02-2021,13617
13-02-2021,13620
14-02-2021,13623
15-02-2021,13645
16-02-2021,13666
17-02-2021,13696
18-02-2021,13719
19-02-2021,13743
20-02-2021,13765
21-02-2021,13778
22-02-2021,13782
23-02-2021,13784
24-02-2021,13787
25-02-2021,13792
26-02-2021,13793
27-02-2021,13794
01-03-2021,13797
02-03-2021,13798
03-03-2021,13803
04-03-2021,13804
06-03-2021,13806
07-03-2021,13810
08-03-2021,13811
09-03-2021,13813
10-03-2021,13815
11-03-2021,13816
13-03-2021,13818
14-03-2021,13818
15-03-2021,13820
16-03-2021,13820
17-03-2021,13821
18-03-2021,13824
19-03-2021,13825
20-03-2021,13829
21-03-2021,13835
22-03-2021,13837
23-03-2021,13838
24-03-2021,13843
25-03-2021,13848
27-03-2021,13853
28-03-2021,13855
29-03-2021,13856
30-03-2021,13858
31-03-2021,13861
01-04-2021,13866
02-04-2021,13867
03-04-2021,13868
04-04-2021,13868
05-04-2021,13870
06-04-2021,13877
07-04-2021,13881
08-04-2021,13882
09-04-2021,13883
10-04-2021,13889
11-04-2021,13893
12-04-2021,13933
13-04-2021,13956
14-04-2021,13966
15-04-2021,13971
16-04-2021,13974
17-04-2021,13986
18-04-2021,13997
19-04-2021,14038
20-04-2021,14071
21-04-2021,14105
22-04-2021,14130
23-04-2021,14198
24-04-2021,14236
25-04-2021,14384
26-04-2021,14446
27-04-2021,14560
28-04-2021,14650
29-04-2021,14788
30-04-2021,14917
01-05-2021,15083
02-05-2021,15275
03-05-2021,15429
04-05-2021,15606
05-05-2021,15810
06-05-2021,15957
07-05-2021,16086
08-05-2021,16262
09-05-2021,16414
10-05-2021,16593
11-05-2021,16834
12-05-2021,17040
13-05-2021,17354
14-05-2021,17354
15-05-2021,17582
16-05-2021,18124
17-05-2021,18478
18-05-2021,18715
19-05-2021,19185
20-05-2021,19596
21-05-2021,20061
22-05-2021,20480
23-05-2021,20989
24-05-2021,21542
25-05-2021,22221
26-05-2021,22976
27-05-2021,23728
28-05-2021,24325
30-05-2021,26156
31-05-2021,27130
01-06-2021,28107
02-06-2021,28867
03-06-2021,29578
04-06-2021,30172
05-06-2021,30980
06-06-2021,31781
07-06-2021,32471
08-06-2021,33160
09-06-2021,33933
10-06-2021,34440
11-06-2021,34867
26-03-2020,0
27-03-2020,0
28-03-2020,0
29-03-2020,0
30-03-2020,0
31-03-2020,0
01-04-2020,0
02-04-2020,0
03-04-2020,0
04-04-2020,0
05-04-2020,0
06-04-2020,0
07-04-2020,0
08-04-2020,0
09-04-2020,0
10-04-2020,0
11-04-2020,0
12-04-2020,0
13-04-2020,0
14-04-2020,0
15-04-2020,0
16-04-2020,0
17-04-2020,0
18-04-2020,0
19-04-2020,0
20-04-2020,0
21-04-2020,0
22-04-2020,0
23-04-2020,0
24-04-2020,0
25-04-2020,0
26-04-2020,0
27-04-2020,0
28-04-2020,0
29-04-2020,0
30-04-2020,0
01-05-2020,0
02-05-2020,0
03-05-2020,0
04-05-2020,0
05-05-2020,0
06-05-2020,0
07-05-2020,0
08-05-2020,0
09-05-2020,0
10-05-2020,1
11-05-2020,1
12-05-2020,1
13-05-2020,1
14-05-2020,1
15-05-2020,1
16-05-2020,1
17-05-2020,1
18-05-2020,1
19-05-2020,1
20-05-2020,1
21-05-2020,1
22-05-2020,1
23-05-2020,1
24-05-2020,1
25-05-2020,1
26-05-2020,1
27-05-2020,1
28-05-2020,1
29-05-2020,1
30-05-2020,1
31-05-2020,1
01-06-2020,1
02-06-2020,1
03-06-2020,1
04-06-2020,1
05-06-2020,1
06-06-2020,1
07-06-2020,1
08-06-2020,1
09-06-2020,1
10-06-2020,1
11-06-2020,1
12-06-2020,1
13-06-2020,1
14-06-2020,1
15-06-2020,1
16-06-2020,1
17-06-2020,1
18-06-2020,1
19-06-2020,1
20-06-2020,1
21-06-2020,9
22-06-2020,9
23-06-2020,9
24-06-2020,9
25-06-2020,19
26-06-2020,30
27-06-2020,30
28-06-2020,55
29-06-2020,55
30-06-2020,55
01-07-2020,122
02-07-2020,123
03-07-2020,126
04-07-2020,126
05-07-2020,130
06-07-2020,130
07-07-2020,133
08-07-2020,133
09-07-2020,133
10-07-2020,133
11-07-2020,143
12-07-2020,150
13-07-2020,150
14-07-2020,151
15-07-2020,159
16-07-2020,159
17-07-2020,160
18-07-2020,160
19-07-2020,167
20-07-2020,167
21-07-2020,168
22-07-2020,168
23-07-2020,179
24-07-2020,183
25-07-2020,183
26-07-2020,183
27-07-2020,193
28-07-2020,193
29-07-2020,198
30-07-2020,215
31-07-2020,234
01-08-2020,247
02-08-2020,253
03-08-2020,258
04-08-2020,266
05-08-2020,282
06-08-2020,286
07-08-2020,288
08-08-2020,289
09-08-2020,296
10-08-2020,298
11-08-2020,323
12-08-2020,323
13-08-2020,330
14-08-2020,343
15-08-2020,348
16-08-2020,356
17-08-2020,371
18-08-2020,372
19-08-2020,379
20-08-2020,384
21-08-2020,402
22-08-2020,420
23-08-2020,423
24-08-2020,459
25-08-2020,461
26-08-2020,464
27-08-2020,473
28-08-2020,500
29-08-2020,509
30-08-2020,584
31-08-2020,589
01-09-2020,591
02-09-2020,612
03-09-2020,661
04-09-2020,671
05-09-2020,683
06-09-2020,718
07-09-2020,734
08-09-2020,735
09-09-2020,745
10-09-2020,750
11-09-2020,750
12-09-2020,790
13-09-2020,823
14-09-2020,830
15-09-2020,919
16-09-2020,922
17-09-2020,939
18-09-2020,949
19-09-2020,973
20-09-2020,990
21-09-2020,1002
22-09-2020,1012
23-09-2020,1023
24-09-2020,1095
25-09-2020,1105
26-09-2020,1289
27-09-2020,1316
28-09-2020,1373
29-09-2020,1459
30-09-2020,1576
01-10-2020,1597
02-10-2020,1721
03-10-2020,1759
04-10-2020,1772
05-10-2020,1807
06-10-2020,1837
07-10-2020,1887
08-10-2020,1919
09-10-2020,1937
10-10-2020,1974
11-10-2020,1984
12-10-2020,2010
13-10-2020,2046
14-10-2020,2093
15-10-2020,2108
16-10-2020,2121
17-10-2020,2133
18-10-2020,2145
19-10-2020,2148
20-10-2020,2151
