Date,Active_Cases
10-08-2020,670
11-08-2020,636
12-08-2020,690
13-08-2020,768
14-08-2020,790
15-08-2020,852
16-08-2020,882
17-08-2020,888
18-08-2020,843
19-08-2020,921
20-08-2020,923
21-08-2020,968
22-08-2020,996
23-08-2020,990
24-08-2020,961
25-08-2020,880
26-08-2020,899
27-08-2020,987
28-08-2020,1007
29-08-2020,1031
30-08-2020,1118
31-08-2020,1205
01-09-2020,1220
02-09-2020,1226
03-09-2020,1278
04-09-2020,1400
05-09-2020,1488
06-09-2020,1525
07-09-2020,1520
08-09-2020,1576
09-09-2020,1670
10-09-2020,1630
11-09-2020,1658
12-09-2020,1689
13-09-2020,1712
14-09-2020,1732
15-09-2020,1756
16-09-2020,1795
17-09-2020,1892
18-09-2020,1871
19-09-2020,1886
20-09-2020,1957
21-09-2020,1964
22-09-2020,1939
23-09-2020,2052
24-09-2020,2216
25-09-2020,2331
26-09-2020,2427
27-09-2020,2458
28-09-2020,2495
29-09-2020,2725
30-09-2020,2794
01-10-2020,2890
02-10-2020,2955
03-10-2020,3019
04-10-2020,3015
05-10-2020,2953
06-10-2020,2989
07-10-2020,3022
08-10-2020,2850
09-10-2020,2778
10-10-2020,2860
11-10-2020,2940
12-10-2020,2891
13-10-2020,2940
14-10-2020,2960
15-10-2020,3045
16-10-2020,3052
17-10-2020,3068
18-10-2020,3003
19-10-2020,2824
20-10-2020,2833
21-10-2020,2712
22-10-2020,2682
23-10-2020,2638
24-10-2020,2499
25-10-2020,2397
26-10-2020,2260
27-10-2020,2174
28-10-2020,2139
29-10-2020,2064
30-10-2020,2008
31-10-2020,1938
01-11-2020,1856
02-11-2020,1771
03-11-2020,1722
04-11-2020,1674
05-11-2020,1645
06-11-2020,1621
07-11-2020,1603
08-11-2020,1559
09-11-2020,1509
10-11-2020,1472
11-11-2020,1484
12-11-2020,1485
13-11-2020,1440
14-11-2020,1392
15-11-2020,1323
16-11-2020,1264
17-11-2020,1232
18-11-2020,1212
19-11-2020,1182
20-11-2020,1127
21-11-2020,1082
22-11-2020,1051
23-11-2020,1040
24-11-2020,1007
25-11-2020,1004
26-11-2020,968
27-11-2020,926
28-11-2020,911
29-11-2020,888
30-11-2020,851
01-12-2020,817
02-12-2020,786
03-12-2020,778
04-12-2020,769
05-12-2020,751
06-12-2020,748
07-12-2020,735
08-12-2020,707
09-12-2020,692
10-12-2020,709
11-12-2020,685
12-12-2020,279
13-12-2020,269
14-12-2020,252
15-12-2020,238
17-12-2020,241
18-12-2020,258
19-12-2020,234
20-12-2020,241
21-12-2020,225
22-12-2020,227
23-12-2020,222
24-12-2020,212
25-12-2020,184
26-12-2020,168
27-12-2020,154
28-12-2020,130
29-12-2020,119
30-12-2020,115
31-12-2020,106
03-01-2021,95
04-01-2021,93
05-01-2021,87
06-01-2021,79
07-01-2021,88
08-01-2021,79
09-01-2021,77
10-01-2021,64
11-01-2021,66
12-01-2021,63
13-01-2021,61
14-01-2021,58
15-01-2021,68
16-01-2021,64
17-01-2021,62
18-01-2021,58
19-01-2021,57
20-01-2021,52
21-01-2021,46
22-01-2021,38
23-01-2021,37
24-01-2021,37
25-01-2021,18
27-01-2021,14
28-01-2021,15
29-01-2021,15
30-01-2021,13
31-01-2021,14
01-02-2021,13
02-02-2021,10
03-02-2021,11
04-02-2021,9
05-02-2021,8
06-02-2021,8
07-02-2021,7
08-02-2021,7
09-02-2021,5
10-02-2021,4
11-02-2021,4
12-02-2021,5
13-02-2021,5
14-02-2021,4
15-02-2021,3
16-02-2021,3
17-02-2021,3
18-02-2021,3
19-02-2021,5
20-02-2021,5
21-02-2021,5
22-02-2021,5
23-02-2021,5
24-02-2021,4
25-02-2021,4
26-02-2021,3
27-02-2021,3
01-03-2021,0
02-03-2021,1
03-03-2021,2
04-03-2021,2
06-03-2021,3
07-03-2021,3
08-03-2021,3
09-03-2021,3
10-03-2021,3
11-03-2021,4
13-03-2021,4
14-03-2021,3
15-03-2021,3
16-03-2021,1
17-03-2021,2
18-03-2021,2
19-03-2021,3
20-03-2021,3
21-03-2021,3
22-03-2021,3
23-03-2021,2
24-03-2021,2
25-03-2021,1
27-03-2021,2
28-03-2021,4
29-03-2021,4
30-03-2021,4
31-03-2021,4
01-04-2021,4
02-04-2021,4
03-04-2021,5
04-04-2021,8
05-04-2021,8
06-04-2021,10
07-04-2021,11
08-04-2021,17
09-04-2021,29
10-04-2021,30
11-04-2021,32
12-04-2021,36
13-04-2021,41
14-04-2021,55
15-04-2021,64
16-04-2021,66
17-04-2021,92
18-04-2021,105
19-04-2021,122
20-04-2021,176
21-04-2021,222
22-04-2021,279
23-04-2021,380
24-04-2021,453
25-04-2021,550
26-04-2021,581
27-04-2021,724
28-04-2021,819
29-04-2021,966
30-04-2021,1112
01-05-2021,1226
02-05-2021,1387
03-05-2021,1406
04-05-2021,1536
05-05-2021,1632
06-05-2021,1776
07-05-2021,1858
08-05-2021,1893
09-05-2021,2002
10-05-2021,1933
11-05-2021,1955
12-05-2021,1924
13-05-2021,2094
14-05-2021,2094
15-05-2021,2167
16-05-2021,2251
17-05-2021,2260
18-05-2021,2346
19-05-2021,2397
20-05-2021,2585
21-05-2021,2731
22-05-2021,2916
23-05-2021,2936
24-05-2021,2899
25-05-2021,3127
26-05-2021,3323
27-05-2021,3504
28-05-2021,3692
30-05-2021,3918
31-05-2021,3783
01-06-2021,3755
02-06-2021,3772
03-06-2021,3817
04-06-2021,3843
05-06-2021,3829
06-06-2021,3753
07-06-2021,3593
08-06-2021,3440
09-06-2021,3305
10-06-2021,3271
11-06-2021,3209
02-04-2020,1
03-04-2020,16
04-04-2020,24
05-04-2020,24
06-04-2020,26
07-04-2020,26
08-04-2020,27
09-04-2020,28
10-04-2020,29
11-04-2020,28
12-04-2020,28
13-04-2020,28
14-04-2020,30
15-04-2020,31
16-04-2020,32
17-04-2020,29
18-04-2020,29
19-04-2020,22
20-04-2020,17
21-04-2020,15
22-04-2020,15
23-04-2020,15
24-04-2020,16
25-04-2020,16
26-04-2020,16
27-04-2020,8
28-04-2020,8
29-04-2020,10
30-04-2020,8
01-05-2020,12
02-05-2020,10
03-05-2020,10
04-05-2020,10
05-05-2020,10
06-05-2020,10
07-05-2020,12
08-05-2020,19
09-05-2020,24
10-05-2020,27
11-05-2020,27
12-05-2020,29
13-05-2020,24
14-05-2020,39
15-05-2020,46
16-05-2020,47
17-05-2020,49
18-05-2020,58
19-05-2020,64
20-05-2020,97
21-05-2020,118
22-05-2020,145
23-05-2020,201
24-05-2020,270
25-05-2020,319
26-05-2020,460
27-05-2020,550
28-05-2020,690
29-05-2020,748
30-05-2020,895
31-05-2020,1018
01-06-2020,1083
02-06-2020,1109
03-06-2020,1185
04-06-2020,1255
05-06-2020,1542
06-06-2020,1651
07-06-2020,1846
08-06-2020,1946
09-06-2020,2107
10-06-2020,1848
11-06-2020,1839
12-06-2020,1881
13-06-2020,1953
14-06-2020,2126
15-06-2020,2081
16-06-2020,1984
17-06-2020,2145
18-06-2020,1955
19-06-2020,2114
20-06-2020,1856
21-06-2020,1856
22-06-2020,2019
23-06-2020,2056
24-06-2020,2060
25-06-2020,2231
26-06-2020,2279
27-06-2020,2339
28-06-2020,2307
29-06-2020,2108
30-06-2020,2408
01-07-2020,2568
02-07-2020,2719
03-07-2020,2895
04-07-2020,3310
05-07-2020,3997
06-07-2020,4249
07-07-2020,4264
08-07-2020,4179
09-07-2020,4591
10-07-2020,5284
11-07-2020,5426
12-07-2020,6351
13-07-2020,5610
14-07-2020,5876
15-07-2020,6351
16-07-2020,6447
17-07-2020,6818
18-07-2020,6490
19-07-2020,7700
20-07-2020,7919
21-07-2020,8229
22-07-2020,7291
23-07-2020,8675
24-07-2020,8022
25-07-2020,8084
26-07-2020,7954
27-07-2020,8109
28-07-2020,8088
29-07-2020,8241
30-07-2020,8371
31-07-2020,9233
01-08-2020,9814
02-08-2020,10183
03-08-2020,10415
04-08-2020,11738
05-08-2020,13625
06-08-2020,14432
07-08-2020,15467
08-08-2020,16555
09-08-2020,16983
10-08-2020,16367
11-08-2020,18000
12-08-2020,19178
13-08-2020,21629
14-08-2020,22243
15-08-2020,22633
16-08-2020,22090
17-08-2020,21471
18-08-2020,22736
19-08-2020,23704
20-08-2020,23756
21-08-2020,22711
22-08-2020,22085
23-08-2020,21593
24-08-2020,19598
25-08-2020,19277
26-08-2020,19518
27-08-2020,19535
28-08-2020,19222
29-08-2020,20011
30-08-2020,20995
31-08-2020,21551
01-09-2020,23273
02-09-2020,24514
03-09-2020,26227
04-09-2020,27303
05-09-2020,28159
06-09-2020,28507
07-09-2020,28273
08-09-2020,28798
09-09-2020,29206
10-09-2020,29166
11-09-2020,29690
12-09-2020,29580
13-09-2020,29133
14-09-2020,28161
15-09-2020,28630
16-09-2020,29180
17-09-2020,29091
18-09-2020,28208
19-09-2020,28631
20-09-2020,29362
21-09-2020,28780
22-09-2020,29609
23-09-2020,29857
24-09-2020,30182
25-09-2020,29830
26-09-2020,30034
27-09-2020,30162
28-09-2020,29350
29-09-2020,30662
30-09-2020,32539
01-10-2020,34496
02-10-2020,34163
03-10-2020,34128
04-10-2020,33933
05-10-2020,33324
06-10-2020,33467
07-10-2020,33047
08-10-2020,31786
09-10-2020,30767
10-10-2020,29710
11-10-2020,29221
12-10-2020,28385
13-10-2020,28439
14-10-2020,28897
15-10-2020,29307
16-10-2020,28804
17-10-2020,28631
18-10-2020,28442
19-10-2020,28158
20-10-2020,27319
21-10-2020,26775
22-10-2020,25807
23-10-2020,24724
24-10-2020,22963
25-10-2020,20271
26-10-2020,17510
27-10-2020,14891
28-10-2020,12845
29-10-2020,11803
30-10-2020,11138
31-10-2020,10421
01-11-2020,9367
02-11-2020,8802
03-11-2020,8481
04-11-2020,8385
05-11-2020,8110
06-11-2020,7662
07-11-2020,7067
08-11-2020,6758
09-11-2020,6512
10-11-2020,6328
11-11-2020,5965
12-11-2020,5371
13-11-2020,4799
14-11-2020,4389
15-11-2020,3964
16-11-2020,3666
17-11-2020,3446
18-11-2020,3329
19-11-2020,3285
20-11-2020,3193
21-11-2020,3204
22-11-2020,3232
23-11-2020,3142
24-11-2020,3179
25-11-2020,3214
26-11-2020,3277
27-11-2020,3285
28-11-2020,3272
29-11-2020,3313
30-11-2020,3350
01-12-2020,3399
02-12-2020,3486
03-12-2020,3519
04-12-2020,3505
05-12-2020,3551
06-12-2020,3543
07-12-2020,3552
08-12-2020,3585
09-12-2020,3575
10-12-2020,3542
11-12-2020,3516
12-12-2020,3493
13-12-2020,3527
14-12-2020,3481
15-12-2020,3501
17-12-2020,3544
18-12-2020,3523
19-12-2020,3539
20-12-2020,3526
21-12-2020,3520
22-12-2020,3525
23-12-2020,3483
24-12-2020,3470
25-12-2020,3456
26-12-2020,3422
27-12-2020,3389
28-12-2020,3356
29-12-2020,3323
30-12-2020,3300
31-12-2020,3258
03-01-2021,3166
04-01-2021,3120
05-01-2021,3087
06-01-2021,3075
07-01-2021,3039
08-01-2021,3046
09-01-2021,3042
10-01-2021,3019
11-01-2021,3014
12-01-2021,2992
13-01-2021,2994
14-01-2021,3003
15-01-2021,2991
16-01-2021,2963
17-01-2021,2930
18-01-2021,2919
19-01-2021,2811
20-01-2021,2728
21-01-2021,2663
22-01-2021,2568
23-01-2021,2482
24-01-2021,2407
25-01-2021,2323
27-01-2021,2183
28-01-2021,2104
29-01-2021,2038
30-01-2021,1956
31-01-2021,1914
01-02-2021,1881
02-02-2021,1823
03-02-2021,1793
04-02-2021,1748
05-02-2021,1728
06-02-2021,1706
07-02-2021,1695
08-02-2021,1679
09-02-2021,1671
10-02-2021,1680
11-02-2021,1674
12-02-2021,1661
13-02-2021,1657
14-02-2021,1631
15-02-2021,1621
16-02-2021,1614
17-02-2021,1605
18-02-2021,1612
19-02-2021,1614
20-02-2021,1618
21-02-2021,1616
22-02-2021,1607
23-02-2021,1603
24-02-2021,1604
25-02-2021,1606
26-02-2021,1623
27-02-2021,1634
01-03-2021,1615
02-03-2021,1631
03-03-2021,1632
04-03-2021,1621
06-03-2021,1635
07-03-2021,1625
08-03-2021,1627
09-03-2021,1624
10-03-2021,1629
11-03-2021,1633
13-03-2021,1628
14-03-2021,1619
15-03-2021,1619
16-03-2021,1612
17-03-2021,1613
18-03-2021,1627
19-03-2021,1645
20-03-2021,1641
21-03-2021,1650
22-03-2021,1663
23-03-2021,1670
24-03-2021,1694
25-03-2021,1719
27-03-2021,1747
28-03-2021,1770
29-03-2021,1800
30-03-2021,1816
31-03-2021,1846
01-04-2021,1862
02-04-2021,1884
03-04-2021,1909
04-04-2021,1945
05-04-2021,1964
06-04-2021,1974
07-04-2021,2030
08-04-2021,2194
09-04-2021,2370
10-04-2021,2610
11-04-2021,2934
12-04-2021,3249
13-04-2021,3734
14-04-2021,4271
15-04-2021,4547
16-04-2021,4960
17-04-2021,5416
18-04-2021,6141
19-04-2021,6615
20-04-2021,7663
21-04-2021,9032
22-04-2021,10395
23-04-2021,11918
24-04-2021,13942
25-04-2021,15545
26-04-2021,16817
27-04-2021,19111
28-04-2021,21270
29-04-2021,23195
30-04-2021,24451
01-05-2021,25173
02-05-2021,26374
03-05-2021,25898
04-05-2021,27824
05-05-2021,29407
06-05-2021,31262
07-05-2021,33176
08-05-2021,35493
09-05-2021,38146
10-05-2021,37352
11-05-2021,38847
12-05-2021,40611
13-05-2021,42317
14-05-2021,42317
15-05-2021,43491
16-05-2021,45355
17-05-2021,44724
18-05-2021,46289
19-05-2021,47740
20-05-2021,49737
21-05-2021,53165
22-05-2021,54163
23-05-2021,55405
24-05-2021,53111
25-05-2021,53996
26-05-2021,54888
27-05-2021,54231
28-05-2021,55068
30-05-2021,56295
31-05-2021,53795
01-06-2021,53041
02-06-2021,52680
03-06-2021,52408
04-06-2021,51881
05-06-2021,52112
06-06-2021,52750
07-06-2021,50865
08-06-2021,50019
09-06-2021,50505
10-06-2021,49846
11-06-2021,48428
22-03-2020,1
23-03-2020,1
24-03-2020,1
25-03-2020,2
26-03-2020,2
27-03-2020,5
28-03-2020,8
29-03-2020,8
30-03-2020,10
31-03-2020,14
01-04-2020,22
02-04-2020,22
03-04-2020,23
04-04-2020,28
05-04-2020,29
06-04-2020,29
07-04-2020,31
08-04-2020,37
09-04-2020,37
10-04-2020,38
11-04-2020,59
12-04-2020,62
13-04-2020,44
14-04-2020,38
15-04-2020,36
16-04-2020,40
17-04-2020,42
18-04-2020,44
19-04-2020,47
20-04-2020,49
21-04-2020,69
22-04-2020,82
23-04-2020,95
24-04-2020,105
25-04-2020,175
26-04-2020,195
27-04-2020,216
28-04-2020,286
29-04-2020,300
30-04-2020,325
01-05-2020,334
02-05-2020,370
03-05-2020,370
04-05-2020,374
05-05-2020,394
06-05-2020,390
07-05-2020,350
08-05-2020,299
09-05-2020,269
10-05-2020,264
11-05-2020,325
12-05-2020,364
13-05-2020,442
14-05-2020,545
15-05-2020,576
16-05-2020,573
17-05-2020,719
18-05-2020,779
19-05-2020,888
20-05-2020,955
21-05-2020,1093
22-05-2020,1378
23-05-2020,1537
24-05-2020,1716
25-05-2020,1872
26-05-2020,1968
27-05-2020,2070
28-05-2020,1963
29-05-2020,2070
30-05-2020,2150
31-05-2020,1998
01-06-2020,2084
02-06-2020,2002
03-06-2020,2185
04-06-2020,2288
05-06-2020,2254
06-06-2020,2342
07-06-2020,2460
08-06-2020,2578
09-06-2020,2672
10-06-2020,2563
11-06-2020,2606
12-06-2020,2681
13-06-2020,2480
14-06-2020,2295
15-06-2020,2261
16-06-2020,2201
17-06-2020,2093
18-06-2020,1972
19-06-2020,1925
20-06-2020,2033
21-06-2020,1952
22-06-2020,1979
23-06-2020,1989
24-06-2020,1993
25-06-2020,2039
26-06-2020,1975
27-06-2020,1896
28-06-2020,2029
29-06-2020,2034
30-06-2020,2188
01-07-2020,2289
02-07-2020,2233
03-07-2020,2374
04-07-2020,2660
05-07-2020,2925
06-07-2020,3016
07-07-2020,3031
08-07-2020,3182
09-07-2020,3528
10-07-2020,4013
11-07-2020,4347
12-07-2020,4557
13-07-2020,5001
14-07-2020,5482
15-07-2020,6261
16-07-2020,6970
17-07-2020,7549
18-07-2020,8767
19-07-2020,9392
20-07-2020,10044
21-07-2020,9996
22-07-2020,10220
23-07-2020,10506
24-07-2020,10994
25-07-2020,11363
26-07-2020,12317
27-07-2020,13117
28-07-2020,13461
29-07-2020,14718
30-07-2020,15482
31-07-2020,16845
01-08-2020,17579
02-08-2020,18937
03-08-2020,20306
04-08-2020,20770
05-08-2020,21093
06-08-2020,22001
07-08-2020,23888
08-08-2020,26453
09-08-2020,26669
10-08-2020,27906
11-08-2020,28065
12-08-2020,29291
13-08-2020,30119
14-08-2020,31483
15-08-2020,32636
16-08-2020,32591
17-08-2020,31059
18-08-2020,29387
19-08-2020,28692
20-08-2020,27546
21-08-2020,26789
22-08-2020,25363
23-08-2020,24168
24-08-2020,23111
25-08-2020,21392
26-08-2020,19716
27-08-2020,19823
28-08-2020,19067
29-08-2020,18047
30-08-2020,17670
31-08-2020,17333
01-09-2020,16335
02-09-2020,16168
03-09-2020,17001
04-09-2020,17319
05-09-2020,17032
06-09-2020,16594
07-09-2020,16426
08-09-2020,16121
09-09-2020,15346
10-09-2020,15626
11-09-2020,15239
12-09-2020,15190
13-09-2020,14396
14-09-2020,14113
15-09-2020,13975
16-09-2020,13055
17-09-2020,12959
18-09-2020,13156
19-09-2020,12609
20-09-2020,12629
21-09-2020,13005
22-09-2020,12539
23-09-2020,12928
24-09-2020,12958
25-09-2020,13015
26-09-2020,12773
27-09-2020,12754
28-09-2020,12827
29-09-2020,12664
30-09-2020,12366
01-10-2020,12092
02-10-2020,12086
03-10-2020,12077
04-10-2020,11597
05-10-2020,11795
06-10-2020,11523
07-10-2020,11420
08-10-2020,11326
09-10-2020,11447
10-10-2020,11274
11-10-2020,11165
12-10-2020,11044
13-10-2020,10669
14-10-2020,10835
15-10-2020,10756
16-10-2020,11038
17-10-2020,10884
18-10-2020,10848
19-10-2020,10584
20-10-2020,10937
21-10-2020,11348
22-10-2020,11118
23-10-2020,11213
24-10-2020,10630
25-10-2020,10459
26-10-2020,9722
27-10-2020,9355
28-10-2020,8846
29-10-2020,8329
30-10-2020,8058
31-10-2020,7897
01-11-2020,7516
02-11-2020,6966
03-11-2020,6594
04-11-2020,6423
05-11-2020,6094
06-11-2020,6356
07-11-2020,6518
08-11-2020,6287
09-11-2020,6273
10-11-2020,6503
11-11-2020,6093
12-11-2020,5815
13-11-2020,5763
14-11-2020,5637
15-11-2020,5727
16-11-2020,5454
17-11-2020,5221
18-11-2020,5156
19-11-2020,5349
20-11-2020,5378
21-11-2020,5254
22-11-2020,5082
23-11-2020,4839
24-11-2020,4794
25-11-2020,4897
26-11-2020,5225
27-11-2020,5390
28-11-2020,5401
29-11-2020,5380
30-11-2020,5404
01-12-2020,5359
02-12-2020,5568
03-12-2020,5768
04-12-2020,5890
05-12-2020,5836
06-12-2020,5630
07-12-2020,5563
08-12-2020,5467
09-12-2020,5459
10-12-2020,5354
11-12-2020,5499
12-12-2020,5527
13-12-2020,5501
14-12-2020,5375
15-12-2020,5088
17-12-2020,5231
18-12-2020,5279
19-12-2020,5370
20-12-2020,5205
21-12-2020,5140
22-12-2020,4991
23-12-2020,5030
24-12-2020,5408
25-12-2020,5434
26-12-2020,5504
27-12-2020,5257
28-12-2020,5068
29-12-2020,4928
30-12-2020,4940
31-12-2020,4799
03-01-2021,4792
04-01-2021,4473
05-01-2021,4380
06-01-2021,4351
07-01-2021,4184
08-01-2021,4261
09-01-2021,4075
10-01-2021,4247
11-01-2021,4178
12-01-2021,4054
13-01-2021,4234
14-01-2021,4115
15-01-2021,4170
16-01-2021,4112
17-01-2021,4046
18-01-2021,3822
19-01-2021,3308
20-01-2021,3241
21-01-2021,3143
22-01-2021,2923
23-01-2021,2682
24-01-2021,2599
25-01-2021,2317
27-01-2021,2336
28-01-2021,1645
29-01-2021,1043
30-01-2021,1021
31-01-2021,976
01-02-2021,893
02-02-2021,851
03-02-2021,802
04-02-2021,732
05-02-2021,724
06-02-2021,608
07-02-2021,609
08-02-2021,533
09-02-2021,382
10-02-2021,500
11-02-2021,757
12-02-2021,700
13-02-2021,691
14-02-2021,653
15-02-2021,625
16-02-2021,588
17-02-2021,565
18-02-2021,520
19-02-2021,513
20-02-2021,504
21-02-2021,502
22-02-2021,537
23-02-2021,561
24-02-2021,548
25-02-2021,509
26-02-2021,478
27-02-2021,431
01-03-2021,399
02-03-2021,370
03-03-2021,369
04-03-2021,349
06-03-2021,341
07-03-2021,334
08-03-2021,313
09-03-2021,290
10-03-2021,298
11-03-2021,303
13-03-2021,324
14-03-2021,332
15-03-2021,338
16-03-2021,328
17-03-2021,347
18-03-2021,364
19-03-2021,406
20-03-2021,437
21-03-2021,473
22-03-2021,523
23-03-2021,561
24-03-2021,624
25-03-2021,727
27-03-2021,1001
28-03-2021,1116
29-03-2021,1347
30-03-2021,1488
31-03-2021,1456
01-04-2021,1580
02-04-2021,1908
03-04-2021,2364
04-04-2021,2943
05-04-2021,3561
06-04-2021,4144
07-04-2021,4955
08-04-2021,5926
09-04-2021,7505
10-04-2021,9358
11-04-2021,11999
12-04-2021,14696
13-04-2021,17053
14-04-2021,20149
15-04-2021,23725
16-04-2021,29079
17-04-2021,33466
18-04-2021,39498
19-04-2021,44701
20-04-2021,49528
21-04-2021,56355
22-04-2021,63747
23-04-2021,69869
24-04-2021,76420
25-04-2021,81961
26-04-2021,87155
27-04-2021,89661
28-04-2021,94276
29-04-2021,98748
30-04-2021,100822
01-05-2021,105401
02-05-2021,108203
03-05-2021,109946
04-05-2021,107668
05-05-2021,110431
06-05-2021,113480
07-05-2021,115152
08-05-2021,115067
09-05-2021,112977
10-05-2021,110805
11-05-2021,105104
12-05-2021,102100
13-05-2021,99624
14-05-2021,99624
15-05-2021,96278
16-05-2021,82487
17-05-2021,75090
18-05-2021,69698
19-05-2021,64699
20-05-2021,58611
21-05-2021,54407
22-05-2021,49312
23-05-2021,44908
24-05-2021,40692
25-05-2021,37943
26-05-2021,35130
27-05-2021,30993
28-05-2021,28448
30-05-2021,21085
31-05-2021,18378
01-06-2021,16236
02-06-2021,14251
03-06-2021,12591
04-06-2021,11431
05-06-2021,10309
06-06-2021,9628
07-06-2021,8708
08-06-2021,8231
09-06-2021,7898
10-06-2021,4516
11-06-2021,5044
19-03-2020,1
20-03-2020,1
21-03-2020,1
22-03-2020,5
23-03-2020,6
24-03-2020,6
25-03-2020,7
26-03-2020,7
27-03-2020,7
28-03-2020,8
29-03-2020,8
30-03-2020,8
31-03-2020,13
01-04-2020,13
02-04-2020,16
03-04-2020,18
04-04-2020,18
05-04-2020,18
06-04-2020,18
07-04-2020,18
08-04-2020,11
09-04-2020,11
10-04-2020,11
11-04-2020,11
12-04-2020,12
13-04-2020,14
14-04-2020,14
15-04-2020,14
16-04-2020,14
17-04-2020,12
18-04-2020,12
19-04-2020,13
20-04-2020,13
21-04-2020,13
22-04-2020,13
23-04-2020,13
24-04-2020,13
25-04-2020,13
26-04-2020,13
27-04-2020,13
28-04-2020,23
29-04-2020,39
30-04-2020,39
01-05-2020,39
02-05-2020,71
03-05-2020,71
04-05-2020,75
05-05-2020,80
06-05-2020,89
07-05-2020,98
08-05-2020,113
09-05-2020,128
10-05-2020,143
11-05-2020,143
12-05-2020,148
13-05-2020,156
14-05-2020,156
15-05-2020,151
16-05-2020,151
17-05-2020,137
18-05-2020,137
19-05-2020,139
20-05-2020,140
21-05-2020,142
22-05-2020,75
23-05-2020,37
24-05-2020,43
25-05-2020,49
26-05-2020,49
27-05-2020,75
28-05-2020,88
29-05-2020,95
30-05-2020,96
31-05-2020,96
01-06-2020,90
02-06-2020,91
03-06-2020,82
04-06-2020,82
05-06-2020,82
06-06-2020,77
07-06-2020,31
08-06-2020,36
09-06-2020,39
10-06-2020,32
11-06-2020,36
12-06-2020,41
13-06-2020,43
14-06-2020,54
15-06-2020,54
16-06-2020,52
17-06-2020,50
18-06-2020,59
19-06-2020,62
20-06-2020,60
21-06-2020,82
22-06-2020,84
23-06-2020,83
24-06-2020,90
25-06-2020,91
26-06-2020,88
27-06-2020,84
28-06-2020,87
29-06-2020,87
30-06-2020,80
01-07-2020,70
02-07-2020,73
03-07-2020,55
04-07-2020,58
05-07-2020,59
06-07-2020,65
07-07-2020,82
08-07-2020,86
09-07-2020,104
10-07-2020,113
11-07-2020,124
12-07-2020,135
13-07-2020,134
14-07-2020,157
15-07-2020,144
16-07-2020,155
17-07-2020,164
18-07-2020,169
19-07-2020,203
20-07-2020,217
21-07-2020,207
22-07-2020,221
23-07-2020,254
24-07-2020,256
25-07-2020,275
26-07-2020,284
27-07-2020,302
28-07-2020,321
29-07-2020,321
30-07-2020,353
31-07-2020,355
01-08-2020,369
02-08-2020,378
03-08-2020,400
04-08-2020,434
05-08-2020,471
06-08-2020,535
07-08-2020,530
08-08-2020,531
09-08-2020,530
10-08-2020,586
11-08-2020,566
12-08-2020,629
13-08-2020,702
14-08-2020,739
15-08-2020,809
16-08-2020,863
17-08-2020,936
18-08-2020,1003
19-08-2020,1032
20-08-2020,1014
21-08-2020,1094
22-08-2020,1172
23-08-2020,1272
24-08-2020,1389
25-08-2020,1352
26-08-2020,1456
27-08-2020,1539
28-08-2020,1544
29-08-2020,1572
30-08-2020,1692
31-08-2020,1807
01-09-2020,1859
02-09-2020,1942
03-09-2020,2060
04-09-2020,2119
05-09-2020,2095
06-09-2020,2143
07-09-2020,2253
08-09-2020,2187
09-09-2020,2334
10-09-2020,2484
11-09-2020,2573
12-09-2020,2606
13-09-2020,2586
14-09-2020,2728
15-09-2020,2847
16-09-2020,2991
17-09-2020,3171
18-09-2020,3085
19-09-2020,2978
20-09-2020,2911
21-09-2020,2821
22-09-2020,2761
23-09-2020,2622
24-09-2020,2537
25-09-2020,2482
26-09-2020,2390
27-09-2020,2298
28-09-2020,2303
29-09-2020,2200
30-09-2020,2060
01-10-2020,1963
02-10-2020,1884
03-10-2020,1881
04-10-2020,1792
05-10-2020,1673
06-10-2020,1604
07-10-2020,1492
08-10-2020,1448
09-10-2020,1392
10-10-2020,1292
11-10-2020,1229
12-10-2020,1184
13-10-2020,1170
14-10-2020,1127
15-10-2020,1085
16-10-2020,1044
17-10-2020,974
18-10-2020,915
19-10-2020,884
20-10-2020,861
21-10-2020,810
22-10-2020,744
23-10-2020,712
24-10-2020,697
25-10-2020,674
26-10-2020,653
27-10-2020,633
28-10-2020,650
29-10-2020,629
30-10-2020,665
31-10-2020,657
01-11-2020,641
02-11-2020,618
03-11-2020,593
04-11-2020,629
05-11-2020,671
06-11-2020,703
