Date,Confirmed_Cases
25-05-2020,1
26-05-2020,2
27-05-2020,2
28-05-2020,2
29-05-2020,3
30-05-2020,3
31-05-2020,4
01-06-2020,4
02-06-2020,22
03-06-2020,22
04-06-2020,38
05-06-2020,42
06-06-2020,45
07-06-2020,47
08-06-2020,51
09-06-2020,51
10-06-2020,57
11-06-2020,57
12-06-2020,61
13-06-2020,67
14-06-2020,87
15-06-2020,91
16-06-2020,91
17-06-2020,95
18-06-2020,99
19-06-2020,103
20-06-2020,103
21-06-2020,135
22-06-2020,135
23-06-2020,139
24-06-2020,148
25-06-2020,158
26-06-2020,160
27-06-2020,172
28-06-2020,177
29-06-2020,182
30-06-2020,187
01-07-2020,191
02-07-2020,195
03-07-2020,195
04-07-2020,252
05-07-2020,259
06-07-2020,269
07-07-2020,270
08-07-2020,276
09-07-2020,287
10-07-2020,302
11-07-2020,335
12-07-2020,341
13-07-2020,359
14-07-2020,387
15-07-2020,462
16-07-2020,462
17-07-2020,543
18-07-2020,609
19-07-2020,650
20-07-2020,740
21-07-2020,790
22-07-2020,858
23-07-2020,949
24-07-2020,991
25-07-2020,1056
26-07-2020,1126
27-07-2020,1158
28-07-2020,1239
29-07-2020,1330
30-07-2020,1410
31-07-2020,1484
01-08-2020,1591
02-08-2020,1673
03-08-2020,1698
04-08-2020,1758
05-08-2020,1790
06-08-2020,1855
07-08-2020,1948
08-08-2020,2049
09-08-2020,2117
10-08-2020,2155
11-08-2020,2231
12-08-2020,2327
13-08-2020,2430
14-08-2020,2512
15-08-2020,2607
16-08-2020,2658
17-08-2020,2701
18-08-2020,2741
19-08-2020,2875
20-08-2020,2950
21-08-2020,3066
22-08-2020,3126
23-08-2020,3223
24-08-2020,3263
25-08-2020,3312
26-08-2020,3412
27-08-2020,3555
28-08-2020,3633
29-08-2020,3745
30-08-2020,3877
31-08-2020,4034
01-09-2020,4112
02-09-2020,4212
03-09-2020,4360
04-09-2020,4574
05-09-2020,4775
06-09-2020,4914
07-09-2020,5000
08-09-2020,5180
09-09-2020,5402
10-09-2020,5545
11-09-2020,5672
12-09-2020,5825
13-09-2020,5975
14-09-2020,6121
15-09-2020,6298
16-09-2020,6466
17-09-2020,6692
18-09-2020,6851
19-09-2020,7005
20-09-2020,7250
21-09-2020,7385
22-09-2020,7595
23-09-2020,7844
24-09-2020,8133
25-09-2020,8416
26-09-2020,8671
27-09-2020,8869
28-09-2020,9004
29-09-2020,9332
30-09-2020,9553
01-10-2020,9796
02-10-2020,10020
03-10-2020,10220
04-10-2020,10421
05-10-2020,10548
06-10-2020,10783
07-10-2020,11007
08-10-2020,11267
09-10-2020,11479
10-10-2020,11760
11-10-2020,11998
12-10-2020,12147
13-10-2020,12367
14-10-2020,12561
15-10-2020,12768
16-10-2020,12971
17-10-2020,13169
18-10-2020,13348
19-10-2020,13406
20-10-2020,13643
21-10-2020,13778
22-10-2020,13912
23-10-2020,14077
24-10-2020,14145
25-10-2020,14211
26-10-2020,14244
27-10-2020,14391
28-10-2020,14472
29-10-2020,14580
30-10-2020,14668
31-10-2020,14752
01-11-2020,14852
02-11-2020,14881
03-11-2020,14998
04-11-2020,15083
05-11-2020,15160
06-11-2020,15244
07-11-2020,15325
08-11-2020,15389
09-11-2020,15436
10-11-2020,15484
11-11-2020,15581
12-11-2020,15657
13-11-2020,15701
14-11-2020,15758
15-11-2020,15792
16-11-2020,15812
17-11-2020,15868
18-11-2020,15904
19-11-2020,15945
20-11-2020,15976
21-11-2020,16001
22-11-2020,16037
23-11-2020,16061
24-11-2020,16092
25-11-2020,16144
26-11-2020,16174
27-11-2020,16204
28-11-2020,16231
29-11-2020,16262
30-11-2020,16269
01-12-2020,16282
02-12-2020,16296
03-12-2020,16320
04-12-2020,16348
05-12-2020,16367
06-12-2020,16384
07-12-2020,16395
08-12-2020,16415
09-12-2020,16437
10-12-2020,16461
11-12-2020,16479
12-12-2020,16497
13-12-2020,16509
14-12-2020,16513
15-12-2020,16536
17-12-2020,16574
18-12-2020,16603
19-12-2020,16611
20-12-2020,16629
21-12-2020,16630
22-12-2020,16652
23-12-2020,16657
24-12-2020,16669
25-12-2020,16678
26-12-2020,16678
27-12-2020,16687
28-12-2020,16689
29-12-2020,16696
30-12-2020,16709
31-12-2020,16711
03-01-2021,16727
04-01-2021,16732
05-01-2021,16741
06-01-2021,16744
07-01-2021,16753
08-01-2021,16757
09-01-2021,16764
10-01-2021,16767
11-01-2021,16772
12-01-2021,16777
13-01-2021,16782
14-01-2021,16783
15-01-2021,16798
16-01-2021,16802
17-01-2021,16808
18-01-2021,16811
19-01-2021,16812
20-01-2021,16815
21-01-2021,16815
22-01-2021,16816
23-01-2021,16817
24-01-2021,16818
25-01-2021,16819
27-01-2021,16821
28-01-2021,16824
29-01-2021,16827
30-01-2021,16827
31-01-2021,16828
01-02-2021,16828
02-02-2021,16828
03-02-2021,16829
04-02-2021,16829
05-02-2021,16829
06-02-2021,16829
07-02-2021,16830
08-02-2021,16830
09-02-2021,16831
10-02-2021,16831
11-02-2021,16831
12-02-2021,16832
13-02-2021,16832
14-02-2021,16832
15-02-2021,16832
16-02-2021,16833
17-02-2021,16833
18-02-2021,16833
19-02-2021,16836
20-02-2021,16836
21-02-2021,16836
22-02-2021,16836
23-02-2021,16836
24-02-2021,16836
25-02-2021,16836
26-02-2021,16836
27-02-2021,16836
01-03-2021,16836
02-03-2021,16837
03-03-2021,16838
04-03-2021,16838
06-03-2021,16839
07-03-2021,16839
08-03-2021,16839
09-03-2021,16839
10-03-2021,16839
11-03-2021,16840
13-03-2021,16840
14-03-2021,16840
15-03-2021,16840
16-03-2021,16840
17-03-2021,16841
18-03-2021,16841
19-03-2021,16842
20-03-2021,16842
21-03-2021,16842
22-03-2021,16842
23-03-2021,16842
24-03-2021,16842
25-03-2021,16842
27-03-2021,16843
28-03-2021,16845
29-03-2021,16845
30-03-2021,16845
31-03-2021,16845
01-04-2021,16845
02-04-2021,16845
03-04-2021,16846
04-04-2021,16849
05-04-2021,16849
06-04-2021,16851
07-04-2021,16853
08-04-2021,16861
09-04-2021,16873
10-04-2021,16875
11-04-2021,16878
12-04-2021,16882
13-04-2021,16888
14-04-2021,16902
15-04-2021,16912
16-04-2021,16920
17-04-2021,16948
18-04-2021,16967
19-04-2021,16987
20-04-2021,17052
21-04-2021,17113
22-04-2021,17186
23-04-2021,17296
24-04-2021,17430
25-04-2021,17546
26-04-2021,17607
27-04-2021,17775
28-04-2021,17898
29-04-2021,18062
30-04-2021,18256
01-05-2021,18419
02-05-2021,18636
03-05-2021,18738
04-05-2021,18958
05-05-2021,19192
06-05-2021,19412
07-05-2021,19634
08-05-2021,19802
09-05-2021,20046
10-05-2021,20165
11-05-2021,20370
12-05-2021,20575
13-05-2021,20854
14-05-2021,20854
15-05-2021,21110
16-05-2021,21622
17-05-2021,21802
18-05-2021,22106
19-05-2021,22462
20-05-2021,22799
21-05-2021,23159
22-05-2021,23553
23-05-2021,23867
24-05-2021,24093
25-05-2021,24573
26-05-2021,25002
27-05-2021,25376
28-05-2021,25820
30-05-2021,26778
31-05-2021,26950
01-06-2021,27272
02-06-2021,27642
03-06-2021,28018
04-06-2021,28382
05-06-2021,28786
06-06-2021,29113
07-06-2021,29336
08-06-2021,29696
09-06-2021,30000
10-06-2021,30247
11-06-2021,30492
02-04-2020,1
03-04-2020,16
04-04-2020,24
05-04-2020,24
06-04-2020,26
07-04-2020,26
08-04-2020,27
09-04-2020,28
10-04-2020,29
11-04-2020,29
12-04-2020,29
13-04-2020,29
14-04-2020,31
15-04-2020,32
16-04-2020,33
17-04-2020,35
18-04-2020,35
19-04-2020,35
20-04-2020,35
21-04-2020,35
22-04-2020,35
23-04-2020,35
24-04-2020,36
25-04-2020,36
26-04-2020,36
27-04-2020,36
28-04-2020,36
29-04-2020,38
30-04-2020,38
01-05-2020,42
02-05-2020,43
03-05-2020,43
04-05-2020,43
05-05-2020,43
06-05-2020,43
07-05-2020,45
08-05-2020,54
09-05-2020,59
10-05-2020,63
11-05-2020,63
12-05-2020,65
13-05-2020,65
14-05-2020,80
15-05-2020,87
16-05-2020,90
17-05-2020,92
18-05-2020,101
19-05-2020,107
20-05-2020,142
21-05-2020,170
22-05-2020,203
23-05-2020,259
24-05-2020,329
25-05-2020,378
26-05-2020,526
27-05-2020,616
28-05-2020,781
29-05-2020,856
30-05-2020,1024
31-05-2020,1185
01-06-2020,1272
02-06-2020,1390
03-06-2020,1513
04-06-2020,1672
05-06-2020,1988
06-06-2020,2153
07-06-2020,2397
08-06-2020,2565
09-06-2020,2776
10-06-2020,2937
11-06-2020,3092
12-06-2020,3319
13-06-2020,3498
14-06-2020,3718
15-06-2020,4049
16-06-2020,4158
17-06-2020,4319
18-06-2020,4605
19-06-2020,4777
20-06-2020,4904
21-06-2020,4904
22-06-2020,5388
23-06-2020,5586
24-06-2020,5831
25-06-2020,6198
26-06-2020,6321
27-06-2020,6607
28-06-2020,6816
29-06-2020,7206
30-06-2020,7752
01-07-2020,8227
02-07-2020,8582
03-07-2020,9013
04-07-2020,9673
05-07-2020,10668
06-07-2020,11388
07-07-2020,12160
08-07-2020,12522
09-07-2020,13336
10-07-2020,14032
11-07-2020,14600
12-07-2020,15536
13-07-2020,16071
14-07-2020,16806
15-07-2020,17807
16-07-2020,18666
17-07-2020,19754
18-07-2020,20646
19-07-2020,22918
20-07-2020,23999
21-07-2020,25382
22-07-2020,25382
23-07-2020,26772
24-07-2020,28791
25-07-2020,29921
26-07-2020,31086
27-07-2020,32228
28-07-2020,33576
29-07-2020,34947
30-07-2020,36295
31-07-2020,38407
01-08-2020,40269
02-08-2020,41726
03-08-2020,42904
04-08-2020,45275
05-08-2020,48161
06-08-2020,50445
07-08-2020,52817
08-08-2020,55496
09-08-2020,57714
10-08-2020,58837
11-08-2020,61737
12-08-2020,64406
13-08-2020,68999
14-08-2020,71795
15-08-2020,74501
16-08-2020,75558
17-08-2020,76875
18-08-2020,79667
19-08-2020,82201
20-08-2020,84317
21-08-2020,86052
22-08-2020,87908
23-08-2020,89468
24-08-2020,90740
25-08-2020,92619
26-08-2020,94592
27-08-2020,96771
28-08-2020,98807
29-08-2020,101367
30-08-2020,103794
31-08-2020,105774
01-09-2020,109040
02-09-2020,111724
03-09-2020,115279
04-09-2020,118333
05-09-2020,121224
06-09-2020,123922
07-09-2020,125459
08-09-2020,128244
09-09-2020,130823
10-09-2020,133066
11-09-2020,135805
12-09-2020,138339
13-09-2020,140471
14-09-2020,141763
15-09-2020,144166
16-09-2020,146575
17-09-2020,148969
18-09-2020,150349
19-09-2020,152858
20-09-2020,155453
21-09-2020,156680
22-09-2020,159320
23-09-2020,161393
24-09-2020,163491
25-09-2020,165582
26-09-2020,167374
27-09-2020,169110
28-09-2020,169985
29-09-2020,173629
30-09-2020,177221
01-10-2020,180811
02-10-2020,182396
03-10-2020,183812
04-10-2020,185444
05-10-2020,186200
06-10-2020,187718
07-10-2020,188902
08-10-2020,190209
09-10-2020,191397
10-10-2020,192416
11-10-2020,193387
12-10-2020,193783
13-10-2020,195304
14-10-2020,196786
15-10-2020,198213
16-10-2020,198982
17-10-2020,199749
18-10-2020,200391
19-10-2020,200709
20-10-2020,201407
21-10-2020,202073
22-10-2020,202774
23-10-2020,203282
24-10-2020,203709
25-10-2020,203967
26-10-2020,204171
27-10-2020,204386
28-10-2020,204789
29-10-2020,205237
30-10-2020,205635
31-10-2020,206015
01-11-2020,206351
02-11-2020,206517
03-11-2020,206982
04-11-2020,207361
05-11-2020,207741
06-11-2020,208054
07-11-2020,208389
08-11-2020,208637
09-11-2020,208789
10-11-2020,209117
11-11-2020,209388
12-11-2020,209633
13-11-2020,209835
14-11-2020,210068
15-11-2020,210175
16-11-2020,210268
17-11-2020,210454
18-11-2020,210696
19-11-2020,210865
20-11-2020,211040
21-11-2020,211204
22-11-2020,211427
23-11-2020,211513
24-11-2020,211682
25-11-2020,211839
26-11-2020,212021
27-11-2020,212171
28-11-2020,212320
29-11-2020,212483
30-11-2020,212617
01-12-2020,212776
02-12-2020,212998
03-12-2020,213171
04-12-2020,213336
05-12-2020,213505
06-12-2020,213662
07-12-2020,213759
08-12-2020,213925
09-12-2020,214019
10-12-2020,214165
11-12-2020,214305
12-12-2020,214432
13-12-2020,214584
14-12-2020,214657
15-12-2020,214803
17-12-2020,215042
18-12-2020,215148
19-12-2020,215250
20-12-2020,215346
21-12-2020,215409
22-12-2020,215510
23-12-2020,215585
24-12-2020,215680
25-12-2020,215775
26-12-2020,215836
27-12-2020,215910
28-12-2020,215939
29-12-2020,215997
30-12-2020,216063
31-12-2020,216139
03-01-2021,216289
04-01-2021,216304
05-01-2021,216340
06-01-2021,216381
07-01-2021,216424
08-01-2021,216481
09-01-2021,216531
10-01-2021,216565
11-01-2021,216590
12-01-2021,216635
13-01-2021,216690
14-01-2021,216743
15-01-2021,216762
16-01-2021,216777
17-01-2021,216809
18-01-2021,216831
19-01-2021,216864
20-01-2021,216887
21-01-2021,216919
22-01-2021,216940
23-01-2021,216957
24-01-2021,216976
25-01-2021,216992
27-01-2021,217025
28-01-2021,217042
29-01-2021,217071
30-01-2021,217091
31-01-2021,217120
01-02-2021,217141
02-02-2021,217154
03-02-2021,217161
04-02-2021,217175
05-02-2021,217186
06-02-2021,217193
07-02-2021,217202
08-02-2021,217210
09-02-2021,217229
10-02-2021,217256
11-02-2021,217267
12-02-2021,217277
13-02-2021,217285
14-02-2021,217288
15-02-2021,217293
16-02-2021,217304
17-02-2021,217309
18-02-2021,217330
19-02-2021,217344
20-02-2021,217367
21-02-2021,217383
22-02-2021,217392
23-02-2021,217406
24-02-2021,217427
25-02-2021,217454
26-02-2021,217484
27-02-2021,217518
01-03-2021,217537
02-03-2021,217570
03-03-2021,217585
04-03-2021,217593
06-03-2021,217642
07-03-2021,217649
08-03-2021,217668
09-03-2021,217682
10-03-2021,217704
11-03-2021,217726
13-03-2021,217766
14-03-2021,217780
15-03-2021,217797
16-03-2021,217817
17-03-2021,217839
18-03-2021,217872
19-03-2021,217905
20-03-2021,217924
21-03-2021,217951
22-03-2021,217976
23-03-2021,218006
24-03-2021,218058
25-03-2021,218099
27-03-2021,218176
28-03-2021,218222
29-03-2021,218270
30-03-2021,218310
31-03-2021,218363
01-04-2021,218412
02-04-2021,218470
03-04-2021,218533
04-04-2021,218601
05-04-2021,218670
06-04-2021,218740
07-04-2021,218832
08-04-2021,219027
09-04-2021,219272
10-04-2021,219553
11-04-2021,219958
12-04-2021,220310
13-04-2021,220893
14-04-2021,221483
15-04-2021,221868
16-04-2021,222367
17-04-2021,222940
18-04-2021,223816
19-04-2021,224455
20-04-2021,225822
21-04-2021,227473
22-04-2021,229138
23-04-2021,231069
24-04-2021,233453
25-04-2021,235689
26-04-2021,237533
27-04-2021,240670
28-04-2021,243802
29-04-2021,246847
30-04-2021,249926
01-05-2021,253123
02-05-2021,256576
03-05-2021,258961
04-05-2021,263450
05-05-2021,267925
06-05-2021,272751
07-05-2021,277687
08-05-2021,283313
09-05-2021,289069
10-05-2021,292368
11-05-2021,298171
12-05-2021,304429
13-05-2021,310086
14-05-2021,310086
15-05-2021,315554
16-05-2021,324979
17-05-2021,328629
18-05-2021,335023
19-05-2021,340858
20-05-2021,347001
21-05-2021,353574
22-05-2021,359640
23-05-2021,365620
24-05-2021,369183
25-05-2021,375404
26-05-2021,381171
27-05-2021,386870
28-05-2021,392574
30-05-2021,403623
31-05-2021,406868
01-06-2021,411216
02-06-2021,415898
03-06-2021,420076
04-06-2021,424385
05-06-2021,428933
06-06-2021,432714
07-06-2021,434942
08-06-2021,438746
09-06-2021,442694
10-06-2021,446445
11-06-2021,450201
22-03-2020,2
23-03-2020,2
24-03-2020,2
25-03-2020,3
26-03-2020,3
27-03-2020,6
28-03-2020,9
29-03-2020,9
30-03-2020,11
31-03-2020,15
01-04-2020,23
02-04-2020,23
03-04-2020,24
04-04-2020,29
05-04-2020,30
06-04-2020,30
07-04-2020,32
08-04-2020,38
09-04-2020,38
10-04-2020,39
11-04-2020,60
12-04-2020,63
13-04-2020,64
14-04-2020,65
15-04-2020,66
16-04-2020,70
17-04-2020,80
18-04-2020,83
19-04-2020,86
20-04-2020,93
21-04-2020,113
22-04-2020,126
23-04-2020,143
24-04-2020,153
25-04-2020,223
26-04-2020,243
27-04-2020,274
28-04-2020,345
29-04-2020,366
30-04-2020,392
01-05-2020,418
02-05-2020,471
03-05-2020,481
04-05-2020,503
05-05-2020,528
06-05-2020,536
07-05-2020,542
08-05-2020,550
09-05-2020,571
10-05-2020,591
11-05-2020,696
12-05-2020,747
13-05-2020,831
14-05-2020,940
15-05-2020,994
16-05-2020,1018
17-05-2020,1179
18-05-2020,1262
19-05-2020,1391
20-05-2020,1498
21-05-2020,1674
22-05-2020,1982
23-05-2020,2177
24-05-2020,2380
25-05-2020,2587
26-05-2020,2730
27-05-2020,2983
28-05-2020,3061
29-05-2020,3296
30-05-2020,3376
31-05-2020,3636
01-06-2020,3815
02-06-2020,3926
03-06-2020,4155
04-06-2020,4390
05-06-2020,4493
06-06-2020,4596
07-06-2020,4915
08-06-2020,5088
09-06-2020,5202
10-06-2020,5459
11-06-2020,5710
12-06-2020,5983
13-06-2020,6103
14-06-2020,6290
15-06-2020,6470
16-06-2020,6650
17-06-2020,6778
18-06-2020,6942
19-06-2020,7025
20-06-2020,7181
21-06-2020,7533
22-06-2020,7612
23-06-2020,7825
24-06-2020,8153
25-06-2020,8209
26-06-2020,8473
27-06-2020,8716
28-06-2020,8931
29-06-2020,9212
30-06-2020,9640
01-07-2020,10043
02-07-2020,10249
03-07-2020,10471
04-07-2020,10954
05-07-2020,11700
06-07-2020,11876
07-07-2020,12125
08-07-2020,12570
09-07-2020,13189
10-07-2020,13944
11-07-2020,14575
12-07-2020,15373
13-07-2020,16642
14-07-2020,17959
15-07-2020,19284
16-07-2020,20612
17-07-2020,21764
18-07-2020,23589
19-07-2020,25136
20-07-2020,26569
21-07-2020,27646
22-07-2020,28952
23-07-2020,30369
24-07-2020,31980
25-07-2020,33926
26-07-2020,36604
27-07-2020,39176
28-07-2020,41244
29-07-2020,43843
30-07-2020,46080
31-07-2020,48477
01-08-2020,51233
02-08-2020,54240
03-08-2020,57024
04-08-2020,59328
05-08-2020,61788
06-08-2020,64770
07-08-2020,67788
08-08-2020,71304
09-08-2020,75294
10-08-2020,79451
11-08-2020,82550
12-08-2020,86413
13-08-2020,90321
14-08-2020,94193
15-08-2020,98008
16-08-2020,101551
17-08-2020,103844
18-08-2020,106307
19-08-2020,109498
20-08-2020,112437
21-08-2020,114941
22-08-2020,117413
23-08-2020,119529
24-08-2020,121947
25-08-2020,123198
26-08-2020,124536
27-08-2020,126714
28-08-2020,128780
29-08-2020,131057
30-08-2020,133003
31-08-2020,135035
01-09-2020,136457
02-09-2020,138349
03-09-2020,141441
04-09-2020,142967
05-09-2020,144104
06-09-2020,145832
07-09-2020,147661
08-09-2020,149027
09-09-2020,150502
10-09-2020,152192
11-09-2020,153568
12-09-2020,155445
13-09-2020,156703
14-09-2020,158285
15-09-2020,160366
16-09-2020,160871
17-09-2020,162463
18-09-2020,164051
19-09-2020,165218
20-09-2020,166788
21-09-2020,169024
22-09-2020,169651
23-09-2020,171255
24-09-2020,172854
25-09-2020,174071
26-09-2020,175525
27-09-2020,177072
28-09-2020,178702
29-09-2020,179832
30-09-2020,181285
01-10-2020,182728
02-10-2020,184038
03-10-2020,185436
04-10-2020,186441
05-10-2020,188168
06-10-2020,189442
07-10-2020,190740
08-10-2020,191985
09-10-2020,193072
10-10-2020,194329
11-10-2020,195499
12-10-2020,196531
13-10-2020,197535
14-10-2020,198855
15-10-2020,200103
16-10-2020,201196
17-10-2020,202290
18-10-2020,203457
19-10-2020,204363
20-10-2020,205945
21-10-2020,207405
22-10-2020,208377
23-10-2020,209447
24-10-2020,210196
25-10-2020,211258
26-10-2020,211689
27-10-2020,212355
28-10-2020,213085
29-10-2020,213576
30-10-2020,214242
31-10-2020,215327
01-11-2020,216086
02-11-2020,216707
03-11-2020,217277
04-11-2020,218203
05-11-2020,218605
06-11-2020,219349
07-11-2020,220099
08-11-2020,220936
09-11-2020,221624
10-11-2020,222917
11-11-2020,223346
12-11-2020,223917
13-11-2020,224524
14-11-2020,225124
15-11-2020,225595
16-11-2020,225901
17-11-2020,226417
18-11-2020,227018
19-11-2020,227822
20-11-2020,228511
21-11-2020,228886
22-11-2020,229177
23-11-2020,229544
24-11-2020,230094
25-11-2020,230845
26-11-2020,231539
27-11-2020,232235
28-11-2020,232916
29-11-2020,233572
30-11-2020,234119
01-12-2020,234610
02-12-2020,235152
03-12-2020,235839
04-12-2020,236420
05-12-2020,237006
06-12-2020,237552
07-12-2020,238106
08-12-2020,238648
09-12-2020,239322
10-12-2020,239955
11-12-2020,240572
12-12-2020,241222
13-12-2020,241776
14-12-2020,242224
15-12-2020,242660
17-12-2020,243830
18-12-2020,244386
19-12-2020,245027
20-12-2020,245661
21-12-2020,246185
22-12-2020,246568
23-12-2020,247108
24-12-2020,247807
25-12-2020,248351
26-12-2020,248945
27-12-2020,249403
28-12-2020,249912
29-12-2020,250390
30-12-2020,250928
31-12-2020,251348
03-01-2021,252584
04-01-2021,252857
05-01-2021,253272
06-01-2021,253695
07-01-2021,254014
08-01-2021,254447
09-01-2021,254701
10-01-2021,255386
11-01-2021,255700
12-01-2021,255932
13-01-2021,256309
14-01-2021,256587
15-01-2021,256895
16-01-2021,257193
17-01-2021,257474
18-01-2021,257610
19-01-2021,257775
20-01-2021,257991
21-01-2021,258176
22-01-2021,258414
23-01-2021,258513
24-01-2021,258638
25-01-2021,258787
27-01-2021,258996
28-01-2021,259149
29-01-2021,259214
30-01-2021,259373
31-01-2021,259496
01-02-2021,259563
02-02-2021,259660
03-02-2021,259781
04-02-2021,259858
05-02-2021,259936
06-02-2021,260034
07-02-2021,260095
08-02-2021,260270
09-02-2021,260670
10-02-2021,261092
11-02-2021,261511
12-02-2021,261568
13-02-2021,261646
14-02-2021,261690
15-02-2021,261741
16-02-2021,261785
17-02-2021,261841
18-02-2021,261879
19-02-2021,261942
20-02-2021,262009
21-02-2021,262066
22-02-2021,262160
23-02-2021,262244
24-02-2021,262303
25-02-2021,262357
26-02-2021,262418
27-02-2021,262464
01-03-2021,262534
02-03-2021,262556
03-03-2021,262597
04-03-2021,262628
06-03-2021,262706
07-03-2021,262728
08-03-2021,262758
09-03-2021,262779
10-03-2021,262820
11-03-2021,262864
13-03-2021,262937
14-03-2021,262974
15-03-2021,263025
16-03-2021,263051
17-03-2021,263100
18-03-2021,263158
19-03-2021,263265
20-03-2021,263355
21-03-2021,263443
22-03-2021,263569
23-03-2021,263659
24-03-2021,263770
25-03-2021,263940
27-03-2021,264409
28-03-2021,264604
29-03-2021,264955
30-03-2021,265194
31-03-2021,265268
01-04-2021,265527
02-04-2021,266015
03-04-2021,266677
04-04-2021,267513
05-04-2021,268377
06-04-2021,269312
07-04-2021,270392
08-04-2021,271919
09-04-2021,273830
10-04-2021,276004
11-04-2021,279473
12-04-2021,283229
13-04-2021,286228
14-04-2021,290385
15-04-2021,295171
16-04-2021,301304
17-04-2021,307557
18-04-2021,315427
19-04-2021,324117
20-04-2021,331604
21-04-2021,342059
22-04-2021,354281
23-04-2021,365770
24-04-2021,378442
25-04-2021,390801
26-04-2021,403596
27-04-2021,415397
28-04-2021,428001
29-04-2021,441375
30-04-2021,454464
01-05-2021,470317
02-05-2021,484106
03-05-2021,497640
04-05-2021,509047
05-05-2021,523841
06-05-2021,538677
07-05-2021,553803
08-05-2021,567269
09-05-2021,580217
10-05-2021,591476
11-05-2021,601650
12-05-2021,612570
13-05-2021,622433
14-05-2021,622433
15-05-2021,630185
16-05-2021,645015
17-05-2021,651909
18-05-2021,657829
19-05-2021,664115
20-05-2021,670174
21-05-2021,676045
22-05-2021,681199
23-05-2021,685574
24-05-2021,689576
25-05-2021,692420
26-05-2021,695726
27-05-2021,698329
28-05-2021,700897
30-05-2021,704173
31-05-2021,705648
01-06-2021,706761
02-06-2021,707935
03-06-2021,709093
04-06-2021,710199
05-06-2021,711190
06-06-2021,712197
07-06-2021,713117
08-06-2021,713879
09-06-2021,714590
10-06-2021,715179
11-06-2021,715730
19-03-2020,1
20-03-2020,1
21-03-2020,1
22-03-2020,5
23-03-2020,6
24-03-2020,6
25-03-2020,7
26-03-2020,7
27-03-2020,7
28-03-2020,8
29-03-2020,8
30-03-2020,8
31-03-2020,13
01-04-2020,13
02-04-2020,16
03-04-2020,18
04-04-2020,18
05-04-2020,18
06-04-2020,18
07-04-2020,18
08-04-2020,18
09-04-2020,18
10-04-2020,18
11-04-2020,18
12-04-2020,19
13-04-2020,21
14-04-2020,21
15-04-2020,21
